EN_YEAR	FR_YEAR	EN_PROVINCE_TERRITORY	FR_PROVINCE_TERRITOIRE	EN_INVITATION_CATEGORY	FR_CATEGORIE_D'INVITATION	EN_CENSUS_METROPOLITAN_AREA	FR_RÉGION_MÉTROPOLITAINE_DE_RECENSEMENT	TOTAL
2015	2015	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Brantford	Brantford	--
2015	2015	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Brockville	Brockville	--
2015	2015	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Chatham-Kent	Chatham-Kent	--
2015	2015	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Cobourg	Cobourg	--
2015	2015	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Collingwood	Collingwood	--
2015	2015	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Greater Sudbury	Grand Sudbury	5
2015	2015	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Guelph	Guelph	20
2015	2015	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Hamilton	Hamilton	40
2015	2015	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Hawkesbury (Ontario part)	Hawkesbury (partie de l'Ontario)	--
2015	2015	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Kawartha Lakes	Kawartha Lakes	--
2015	2015	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Kingston	Kingston	15
2015	2015	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Kitchener - Cambridge - Waterloo	Kitchener - Cambridge - Waterloo	75
2015	2015	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	London	Londres	45
2015	2015	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Norfolk	Norfolk	--
2015	2015	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	North Bay	North Bay	--
2015	2015	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Orillia	Orillia	--
2015	2015	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Oshawa	Oshawa	10
2015	2015	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Other - Ontario	Autres - Ontario	50
2015	2015	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Ottawa - Gatineau (Ontario part)	Ottawa - Gatineau (partie de l'Ontario)	105
2015	2015	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Owen Sound	Owen Sound	--
2015	2015	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Peterborough	Peterborough	10
2015	2015	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Sarnia	Sarnia	5
2015	2015	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Sault Ste. Marie	Sault Ste. Marie	--
2015	2015	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	St. Catharines - Niagara	St. Catharines - Niagara	15
2015	2015	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Stratford	Stratford	--
2015	2015	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Thunder Bay	Thunder Bay	--
2015	2015	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Tillsonburg	Tillsonburg	--
2015	2015	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Timmins	Timmins	--
2015	2015	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Toronto	Toronto	1385
2015	2015	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Wasaga Beach	Wasaga Beach	--
2015	2015	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Windsor	Windsor	10
2015	2015	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Woodstock	Woodstock	--
2015	2015	Ontario	Ontario	Federal Skilled Trades	Métiers spécialisés	Barrie	Barrie	--
2015	2015	Ontario	Ontario	Federal Skilled Trades	Métiers spécialisés	Brockville	Brockville	--
2015	2015	Ontario	Ontario	Federal Skilled Trades	Métiers spécialisés	Centre Wellington	Centre Wellington	--
2015	2015	Ontario	Ontario	Federal Skilled Trades	Métiers spécialisés	Chatham-Kent	Chatham-Kent	--
2015	2015	Ontario	Ontario	Federal Skilled Trades	Métiers spécialisés	Cobourg	Cobourg	--
2015	2015	Ontario	Ontario	Federal Skilled Trades	Métiers spécialisés	Greater Sudbury	Grand Sudbury	5
2015	2015	Ontario	Ontario	Federal Skilled Trades	Métiers spécialisés	Guelph	Guelph	--
2015	2015	Ontario	Ontario	Federal Skilled Trades	Métiers spécialisés	Hamilton	Hamilton	5
2015	2015	Ontario	Ontario	Federal Skilled Trades	Métiers spécialisés	Kingston	Kingston	--
2015	2015	Ontario	Ontario	Federal Skilled Trades	Métiers spécialisés	Kitchener - Cambridge - Waterloo	Kitchener - Cambridge - Waterloo	5
2015	2015	Ontario	Ontario	Federal Skilled Trades	Métiers spécialisés	London	Londres	--
2015	2015	Ontario	Ontario	Federal Skilled Trades	Métiers spécialisés	Norfolk	Norfolk	--
2015	2015	Ontario	Ontario	Federal Skilled Trades	Métiers spécialisés	Other - Ontario	Autres - Ontario	10
2015	2015	Ontario	Ontario	Federal Skilled Trades	Métiers spécialisés	Ottawa - Gatineau (Ontario part)	Ottawa - Gatineau (partie de l'Ontario)	10
2015	2015	Ontario	Ontario	Federal Skilled Trades	Métiers spécialisés	Peterborough	Peterborough	--
2015	2015	Ontario	Ontario	Federal Skilled Trades	Métiers spécialisés	Sarnia	Sarnia	--
2015	2015	Ontario	Ontario	Federal Skilled Trades	Métiers spécialisés	St. Catharines - Niagara	St. Catharines - Niagara	--
2015	2015	Ontario	Ontario	Federal Skilled Trades	Métiers spécialisés	Stratford	Stratford	--
2015	2015	Ontario	Ontario	Federal Skilled Trades	Métiers spécialisés	Tillsonburg	Tillsonburg	--
2015	2015	Ontario	Ontario	Federal Skilled Trades	Métiers spécialisés	Toronto	Toronto	135
2015	2015	Ontario	Ontario	Federal Skilled Trades	Métiers spécialisés	Windsor	Windsor	5
2015	2015	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Barrie	Barrie	10
2015	2015	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Belleville - Quinte West	Belleville - Quinte West	--
2015	2015	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Brantford	Brantford	5
2015	2015	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Brockville	Brockville	--
2015	2015	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Chatham-Kent	Chatham-Kent	--
2015	2015	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Cobourg	Cobourg	--
2015	2015	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Collingwood	Collingwood	--
2015	2015	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Cornwall	Cornwall	--
2015	2015	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Greater Sudbury	Grand Sudbury	5
2015	2015	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Guelph	Guelph	30
2015	2015	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Hamilton	Hamilton	95
2015	2015	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Kawartha Lakes	Kawartha Lakes	--
2015	2015	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Kenora	Kenora	--
2015	2015	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Kingston	Kingston	25
2015	2015	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Kitchener - Cambridge - Waterloo	Kitchener - Cambridge - Waterloo	120
2015	2015	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	London	Londres	75
2015	2015	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	North Bay	North Bay	--
2015	2015	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Orillia	Orillia	--
2015	2015	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Oshawa	Oshawa	10
2015	2015	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Other - Ontario	Autres - Ontario	25
2015	2015	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Ottawa - Gatineau (Ontario part)	Ottawa - Gatineau (partie de l'Ontario)	315
2015	2015	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Peterborough	Peterborough	5
2015	2015	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Sarnia	Sarnia	5
2015	2015	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Sault Ste. Marie	Sault Ste. Marie	--
2015	2015	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	St. Catharines - Niagara	St. Catharines - Niagara	20
2015	2015	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Thunder Bay	Thunder Bay	5
2015	2015	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Timmins	Timmins	--
2015	2015	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Toronto	Toronto	3855
2015	2015	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Windsor	Windsor	35
2015	2015	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Woodstock	Woodstock	--
2015	2015	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Belleville - Quinte West	Belleville - Quinte West	--
2015	2015	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Chatham-Kent	Chatham-Kent	--
2015	2015	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Greater Sudbury	Grand Sudbury	--
2015	2015	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Guelph	Guelph	--
2015	2015	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Hamilton	Hamilton	15
2015	2015	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Kingston	Kingston	--
2015	2015	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Kitchener - Cambridge - Waterloo	Kitchener - Cambridge - Waterloo	20
2015	2015	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	London	Londres	10
2015	2015	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	North Bay	North Bay	--
2015	2015	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Oshawa	Oshawa	--
2015	2015	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Other - Ontario	Autres - Ontario	--
2015	2015	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Ottawa - Gatineau (Ontario part)	Ottawa - Gatineau (partie de l'Ontario)	45
2015	2015	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Peterborough	Peterborough	--
2015	2015	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Sarnia	Sarnia	--
2015	2015	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Sault Ste. Marie	Sault Ste. Marie	--
2015	2015	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	St. Catharines - Niagara	St. Catharines - Niagara	--
2015	2015	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Thunder Bay	Thunder Bay	--
2015	2015	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Toronto	Toronto	535
2015	2015	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Windsor	Windsor	--
2015	2015	Prince Edward Island	Île-du-Prince-Édouard	Canadian Experience Class	Catégorie de l'expérience canadienne	Charlottetown	Charlottetown	--
2015	2015	Prince Edward Island	Île-du-Prince-Édouard	Canadian Experience Class	Catégorie de l'expérience canadienne	Other - Prince Edward Island	Autres - Île-du-Prince-Édouard	--
2015	2015	Prince Edward Island	Île-du-Prince-Édouard	Federal Skilled Worker	Travailleurs qualifiés	Charlottetown	Charlottetown	5
2015	2015	Prince Edward Island	Île-du-Prince-Édouard	Provincial Nominee Program	Candidats des provinces ou des territoires	Charlottetown	Charlottetown	115
2015	2015	Prince Edward Island	Île-du-Prince-Édouard	Provincial Nominee Program	Candidats des provinces ou des territoires	Other - Prince Edward Island	Autres - Île-du-Prince-Édouard	--
2015	2015	Prince Edward Island	Île-du-Prince-Édouard	Provincial Nominee Program	Candidats des provinces ou des territoires	Summerside	Summerside	--
2015	2015	Saskatchewan	Saskatchewan	Canadian Experience Class	Catégorie de l'expérience canadienne	Estevan	Estevan	5
2015	2015	Saskatchewan	Saskatchewan	Canadian Experience Class	Catégorie de l'expérience canadienne	Lloydminster (Saskatchewan part)	Lloydminster (partie de la Saskatchewan)	10
2015	2015	Saskatchewan	Saskatchewan	Canadian Experience Class	Catégorie de l'expérience canadienne	Moose Jaw	Moose Jaw	--
2015	2015	Saskatchewan	Saskatchewan	Canadian Experience Class	Catégorie de l'expérience canadienne	Other - Saskatchewan	Autres - Saskatchewan	20
2015	2015	Saskatchewan	Saskatchewan	Canadian Experience Class	Catégorie de l'expérience canadienne	Prince Albert	Prince Albert	--
2015	2015	Saskatchewan	Saskatchewan	Canadian Experience Class	Catégorie de l'expérience canadienne	Regina	Regina	35
2015	2015	Saskatchewan	Saskatchewan	Canadian Experience Class	Catégorie de l'expérience canadienne	Saskatoon	Saskatoon	35
2015	2015	Saskatchewan	Saskatchewan	Canadian Experience Class	Catégorie de l'expérience canadienne	Swift Current	Swift Current	--
2015	2015	Saskatchewan	Saskatchewan	Canadian Experience Class	Catégorie de l'expérience canadienne	Weyburn	Weyburn	--
2015	2015	Saskatchewan	Saskatchewan	Canadian Experience Class	Catégorie de l'expérience canadienne	Yorkton	Yorkton	--
2015	2015	Saskatchewan	Saskatchewan	Federal Skilled Trades	Métiers spécialisés	Lloydminster (Saskatchewan part)	Lloydminster (partie de la Saskatchewan)	--
2015	2015	Saskatchewan	Saskatchewan	Federal Skilled Trades	Métiers spécialisés	Moose Jaw	Moose Jaw	--
2015	2015	Saskatchewan	Saskatchewan	Federal Skilled Trades	Métiers spécialisés	Other - Saskatchewan	Autres - Saskatchewan	5
2015	2015	Saskatchewan	Saskatchewan	Federal Skilled Trades	Métiers spécialisés	Regina	Regina	10
2015	2015	Saskatchewan	Saskatchewan	Federal Skilled Trades	Métiers spécialisés	Saskatoon	Saskatoon	10
2015	2015	Saskatchewan	Saskatchewan	Federal Skilled Trades	Métiers spécialisés	Swift Current	Swift Current	--
2015	2015	Saskatchewan	Saskatchewan	Federal Skilled Trades	Métiers spécialisés	Yorkton	Yorkton	--
2015	2015	Saskatchewan	Saskatchewan	Federal Skilled Worker	Travailleurs qualifiés	Lloydminster (Saskatchewan part)	Lloydminster (partie de la Saskatchewan)	--
2015	2015	Saskatchewan	Saskatchewan	Federal Skilled Worker	Travailleurs qualifiés	Moose Jaw	Moose Jaw	--
2015	2015	Saskatchewan	Saskatchewan	Federal Skilled Worker	Travailleurs qualifiés	North Battleford	North Battleford	--
2015	2015	Saskatchewan	Saskatchewan	Federal Skilled Worker	Travailleurs qualifiés	Other - Saskatchewan	Autres - Saskatchewan	15
2015	2015	Saskatchewan	Saskatchewan	Federal Skilled Worker	Travailleurs qualifiés	Prince Albert	Prince Albert	5
2015	2015	Saskatchewan	Saskatchewan	Federal Skilled Worker	Travailleurs qualifiés	Regina	Regina	30
2015	2015	Saskatchewan	Saskatchewan	Federal Skilled Worker	Travailleurs qualifiés	Saskatoon	Saskatoon	50
2015	2015	Saskatchewan	Saskatchewan	Federal Skilled Worker	Travailleurs qualifiés	Weyburn	Weyburn	--
2015	2015	Saskatchewan	Saskatchewan	Provincial Nominee Program	Candidats des provinces ou des territoires	Other - Saskatchewan	Autres - Saskatchewan	--
2015	2015	Saskatchewan	Saskatchewan	Provincial Nominee Program	Candidats des provinces ou des territoires	Prince Albert	Prince Albert	--
2015	2015	Saskatchewan	Saskatchewan	Provincial Nominee Program	Candidats des provinces ou des territoires	Regina	Regina	140
2015	2015	Saskatchewan	Saskatchewan	Provincial Nominee Program	Candidats des provinces ou des territoires	Saskatoon	Saskatoon	155
2015	2015	Yukon	Yukon	Canadian Experience Class	Catégorie de l'expérience canadienne	Whitehorse	Whitehorse	--
2015	2015	Yukon	Yukon	Federal Skilled Worker	Travailleurs qualifiés	Whitehorse	Whitehorse	5
2016	2016	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Brooks	Brooks	5
2016	2016	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Calgary	Calgary	1160
2016	2016	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Camrose	Camrose	10
